name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,avg_return,return_volatility,cumulative_return,start_date,end_date,sp500_cumulative_return,normalized_return
Carol Devine Miller,-0.13240032,0.07818392,-0.24100007,0.0004562241,0.09698181,0.13502197,0.07491046,0.14253451,-0.388539,-0.47062314,0.3988249,-0.22891808,-0.31643417,0.14202026,-0.11394897,0.63371396,0.45634684,0.09806935,0.13874778,0.06335295,0.113644235,0.2573856,0.049223017,-0.27754638,-0.08752242,-0.09775153,-0.23156957,-0.23044762,-0.3038117,0.1289371,-0.07505492,-0.024077957,-0.20894174,-0.3720021,0.14200036,-0.08614676,-0.066238835,-0.06437526,0.11226623,0.015500917,-0.18476118,0.009774119,0.22949147,-0.105277926,-0.13341407,-0.22962014,-0.012521422,-0.27336726,0.32370603,0.47386214,0.12099137,-0.05353148,0.02902661,0.32668558,-0.0089903185,-0.03985121,0.021501157,-0.047244154,-0.14189367,0.054494366,-0.107719585,-0.17717081,-0.07052023,0.0067775273,0.0004375110497199168,0.011137253402270269,0.4659492679517114,2019-02-01 00:00:00,2021-12-31 00:00:00,0.6417279497722316,-0.1757786818205202
Harley E. Rouda,0.19800577,-0.46320015,0.37034574,0.23999162,0.4484201,-0.050767027,-0.45660156,0.11825201,-0.37723804,-0.5577481,-0.18466279,-0.34741703,0.34304568,0.058209978,0.26470584,0.09326277,0.083591536,0.17307886,0.13181536,0.0325173,0.2079988,0.4742268,0.018542856,-0.15280302,0.5492705,0.015330205,-0.11566183,0.27238908,-0.21094762,0.17838846,-0.08353621,0.031482197,0.13739555,-0.37093335,-0.10046877,0.42234924,0.08855907,-0.079032525,0.11099127,-0.15587847,0.1197369,-0.23648176,0.31040737,0.13642617,-0.00708558,-0.32737106,0.12930478,-0.24483645,0.37556043,-0.031059382,-0.08148502,-0.33392182,0.55937326,0.13070783,-0.14713827,-0.08489842,-0.031853333,-0.06750194,0.3169232,0.40370136,-0.27105695,0.15885639,0.010532807,0.14637865,4.793050051441275e-05,0.0009807342978056589,0.02803934280093146,2020-05-26 00:00:00,2021-12-31 00:00:00,0.49749671286525293,-0.4694573700643215
David Trone,0.14146811,-0.064622514,0.11185001,0.058328614,-0.1489494,0.23618944,-0.25929675,-0.18108165,-0.23778012,0.1653356,-0.18992686,0.14913315,-0.3475024,-0.06006816,0.08188551,0.13546818,0.019609028,0.3434666,-0.07984875,0.11621672,-0.04212412,0.31933287,0.108900085,-0.055107504,0.20625508,-0.046841837,-0.326892,-0.31914726,0.16468602,-0.22037278,0.14346988,-0.15273522,0.42605844,-0.35858968,-0.25321066,-0.15526849,0.25037122,-0.14013022,0.036136106,0.37976828,-0.024909943,-0.42130995,0.56985784,-0.29258657,0.0926219,-0.0964873,0.24537392,-0.25664532,-0.2048103,0.14456514,-0.14216934,0.07131905,0.29213578,0.47248453,-0.03223692,0.4330519,-0.178612,0.058250044,0.17222306,0.29152167,-0.17213488,-0.05470245,-0.08799772,-0.23603052,0.0020322698884801937,0.019736336402164645,1.3270722371775665,2020-03-19 00:00:00,2021-12-31 00:00:00,0.7241072219103004,0.6029650152672661
Susan W. Brooks,-0.034583066,-0.36300695,0.03192563,0.20092937,0.073705554,-0.042233475,0.1540447,0.03795889,-0.26005343,-0.25541,0.17946824,-0.44711173,-0.1163705,-0.0011473307,-0.16934343,0.051549938,0.24844891,-0.049377844,0.047517825,0.4497072,0.24027732,0.43315545,0.27098563,-0.2651192,-0.021897046,0.28614187,-0.088365875,0.15099189,0.05118885,-0.30796278,-0.023769593,-0.18457308,-0.27940884,-0.14135392,-0.2764389,-0.19133377,0.19284503,-0.19102989,-0.05281809,0.07951923,-0.0019276032,-0.059530314,-0.22033969,-0.15865307,0.08650964,0.37965265,0.10115227,-0.014080565,-0.2074229,0.26628712,0.008513418,0.13927403,0.15094058,0.057593573,-0.2853364,0.14474069,0.2554363,0.2145572,-0.003429308,0.3445623,-0.22705308,-0.074061275,0.23270644,-0.15616699,0.0009500176334192516,0.010964859286951704,0.6032611972212247,2020-04-06 00:00:00,2021-12-31 00:00:00,0.6769101527004584,-0.07364895547923367
Abigail Spanberger,-0.087326355,0.019598749,0.33081883,0.29103,-0.09018324,0.043100983,0.2740417,-0.15479943,-0.3228442,0.11341276,0.23161216,0.052510466,-0.29519078,-0.18659179,0.10949155,0.19811581,0.07066651,-0.15207936,0.153274,0.16425689,0.38704807,0.17578039,0.049241062,-0.22363192,0.075510874,-0.11600354,0.18287863,-0.11736805,-0.15196232,-0.27437842,-0.16447334,0.0894124,0.04518485,-0.080029905,-0.4515079,-0.06992125,0.031400234,-0.03446556,0.06891701,-0.011704778,0.20204441,0.009036968,0.014255161,-0.0023647076,0.11122875,-0.2344657,-0.23909259,-0.1088357,0.03219851,0.10573815,-0.022262428,-0.08616005,0.14430398,0.2576322,0.04870793,0.0827785,0.27072796,-0.09667778,-0.22784805,0.343849,-0.10532462,0.07330783,-0.1815706,-0.29763943,7.594390946400951e-06,0.010122078926075515,0.0016251996625298035,2021-06-01 00:00:00,2021-12-31 00:00:00,0.12984534698725697,-0.12822014732472717
Stephen F. Lynch,-0.009091759,0.011257084,0.0031569246,-0.0026227105,0.010403439,0.014898239,0.009835796,-0.0136215035,0.01057213,0.001065243,0.0047703497,-0.001417907,0.00019373186,-0.006521089,-0.0069806054,-0.011736983,-0.007754715,-0.01311403,-0.00045192242,0.009920802,0.004836442,-0.010156402,-0.0070983693,-0.014619293,0.004572302,0.0018421635,0.015419126,-0.008671522,-0.006931847,-0.004069576,0.014453493,0.009691758,-0.0022596028,0.0031688474,-0.0029175635,-0.010963727,-0.011044215,-0.011603152,-0.0060748607,0.003024038,0.0040778555,0.010701194,0.0061619636,-0.00084717385,0.011016661,0.005447194,-0.008843796,0.009118812,0.012429664,-0.01058865,0.00048559532,0.004864527,-0.0032943971,0.014898982,-0.005867999,0.0058280956,0.0117877,0.0064489245,-0.0042918697,-0.012194773,-0.008971361,0.002381213,-0.0056915786,-0.01103496,0.00077494453463655,0.0010959370709699157,0.0015498890692731,2021-12-30 00:00:00,2021-12-31 00:00:00,-0.0056159355081668,0.0071658245774399
Felix Barry Moore,0.010678219,-0.0071853716,-0.0070950575,-0.009005062,-0.0114512965,-0.011539081,0.010149909,-0.0069936756,0.0019952413,-0.005596908,-0.012220481,0.0065385085,0.0023846813,0.012855988,0.0024624113,-0.007934015,-0.0119948,0.0021279957,-0.0072954837,0.00706942,0.010958755,-0.007719718,0.00688556,-0.00037052855,0.011927804,0.012353728,-3.7811697e-05,0.007715065,-0.011763509,-0.0038051512,0.01413697,-0.0015984122,0.0137485415,-0.0035449825,0.006826626,-0.00149603,0.0058963057,0.009693205,0.0028805193,-0.009355819,0.0075103454,0.0022626054,0.0149878785,-0.003961472,-0.0010841414,0.005307164,0.0072039478,0.0021728165,-0.0019789226,-0.015145097,0.0044787955,0.008941332,-0.0063594785,0.0022772737,-0.004063735,-0.0023141056,0.014111912,-0.014042344,0.013860481,-0.013760302,-0.012179293,0.0113875475,-0.009458784,0.0027995668,0.0007940654353443794,0.054072516095972,0.19136976991799542,2021-05-05 00:00:00,2021-12-31 00:00:00,0.13999687220614027,0.05137289771185516
Larry Bucshon,0.0115864575,0.006582534,0.003720846,-0.00067894347,0.006676294,-0.013834419,-0.008903675,-0.008780107,0.0053837057,-0.0034326203,-0.011374332,-0.011097297,0.011104129,-0.005231429,-0.0057317354,0.015601877,-0.0015196782,-0.008756606,0.00397099,0.002307551,-0.01027922,-0.015486732,0.003645029,0.013992565,-0.008755306,0.010724617,-0.00053092465,-0.01322104,0.009955855,-0.010497576,-0.004500769,0.0027784333,0.00042006746,-0.010680499,-0.009021815,-0.005667649,0.012068363,0.00896433,0.0017872937,0.005957471,0.0021230038,0.004356416,-0.003024673,-0.014312714,0.010399677,-0.008986123,0.003552774,-0.0118866265,-0.002780892,0.0019859038,0.0019448306,0.007704174,0.013990311,-0.0005750824,-0.0037745647,0.00956225,-0.009026583,-0.013261948,0.008643705,-0.010972552,0.0021958072,-0.013652628,0.0015405379,-0.0029090084,0.0,0.0,0.0,2021-10-25 00:00:00,2021-12-31 00:00:00,0.04953613277627249,-0.04953613277627249
Elaine Luria,0.04084217,0.083812185,-0.07862643,-0.0756587,-0.4616818,-0.18092346,0.05385206,-0.30262068,-0.43046215,-0.42457515,0.03208126,-0.2885565,-0.07909381,0.24168584,0.065950826,0.070522055,0.069657475,-0.39798492,-0.26542386,-0.18827142,0.025610043,0.2978608,0.34333673,-0.17073569,0.18279667,0.014871968,-0.16143887,-0.22285281,-0.24429697,-0.27960286,0.2235795,0.31602347,-0.34487134,-0.1274824,0.09713382,0.22805065,0.050708737,0.06867327,0.018863725,-0.041145034,0.20943893,0.2533807,0.53457564,-0.33671278,-0.06722444,-0.17308752,-0.22798933,-0.16765633,-0.08117707,0.20676848,-0.13064842,-0.20062134,0.6919874,-0.44562674,0.063625306,0.17248312,0.31070465,-0.02158297,-0.19806483,0.44094795,-0.215625,-0.5492879,-0.42232618,0.030688956,-0.0012991218128609737,0.023144030387721472,-0.3702497166653775,2021-03-22 00:00:00,2021-12-31 00:00:00,0.20308621363262577,-0.5733359302980032
Justin Amash,-0.23464869,-0.24899018,-0.061959356,-0.16488634,0.040809385,0.007553336,-0.15842398,0.17504208,-0.36504665,-0.38134784,-0.10805882,-0.060797505,-0.108740754,-0.19760019,-0.021728529,-0.18061626,0.0066480744,0.01798282,0.18846607,0.3476905,0.23594938,0.1517919,-0.004947335,-0.30945608,-0.37449357,-0.00680438,-0.1656317,-0.25044537,0.04887233,-0.121159345,-0.15666752,-0.20770474,0.26040733,-0.16085206,-0.077352494,0.27955458,0.27367854,-0.1801277,0.034915384,0.19619666,0.15751016,-0.1322477,0.12805365,0.25832295,0.104963094,0.07657999,-0.004098342,-0.2588731,0.0316889,-0.038139742,-0.13731542,0.13678952,0.35015088,0.19440043,0.2819345,0.31395477,0.09333171,-0.103206836,0.34255278,0.4377771,-0.105410025,-0.13307047,0.22566961,-0.16079432,0.0010238898248275392,0.018783691671714994,0.6696239454372106,2020-03-18 00:00:00,2021-12-31 00:00:00,0.6722764591811428,-0.002652513743932161
Bill Hagerty,0.0012790337,0.0097226,-0.0037586968,0.014142526,-0.013098389,0.012472441,0.010034524,0.0021124352,-0.0041836873,0.011715308,0.009955084,-0.014243113,-0.001560729,-0.0056815874,-0.006235644,-0.013745191,-0.0004048217,0.00064235367,-0.004443176,-0.013247201,-0.01376649,0.0010941401,-0.007914469,-0.011585731,-0.009206988,0.01212701,0.009361597,0.010308284,-0.0017327704,-0.0035566166,0.0006636996,0.00499196,-0.0034145173,0.0050354227,0.009186607,0.0025931578,-0.00549167,0.012030244,0.0070608817,0.0048523154,0.007114487,-0.0021734051,-0.0057027135,-0.004007211,-0.0066389274,-0.009360315,0.0035805535,-0.014546083,-0.0042312127,-0.007400539,0.0027043018,0.0031667817,-3.762357e-05,0.0075023025,-0.002965508,-0.015565146,-0.009115046,0.014101982,0.0031410325,0.012940571,0.0076774955,0.0043100007,0.0064090975,0.0146805495,-0.00033701857341066717,0.02093011865092969,-0.12065264928101885,2021-01-08 00:00:00,2021-12-31 00:00:00,0.2339544643746449,-0.3546071136556638
John W. Hickenlooper,0.028524544,-0.2606458,-0.37740472,0.16708809,-0.2547472,-0.55721176,0.051106345,-0.030533955,-0.19300866,0.15696074,-0.113335066,-0.13969341,-0.31453934,-0.3478279,0.25673497,-0.07746373,0.19963787,0.18835434,-0.09392085,0.0050468324,-0.3548541,0.5728737,0.1838553,-0.41139123,-0.13664111,-0.29244056,0.14884274,0.086279236,-0.009439306,-0.031081116,-0.046492502,-0.0067955,-0.17611219,-0.13327359,-0.043228157,0.096016414,0.1612862,-0.08665978,0.20579836,-0.18891639,-0.34142435,-0.23615998,0.25083297,-0.39959368,0.2257129,-0.07947485,-0.10697146,-0.4750824,-0.26788354,0.29949585,0.010294803,0.27696794,0.35477594,0.5133666,0.16518708,-0.26322123,-0.11830005,-0.1298976,0.17666973,0.045949303,0.22141322,-0.11514205,-0.17204417,-0.18088122,0.00020911982726675457,0.022161945152403887,0.06754570420716173,2021-02-12 00:00:00,2021-12-31 00:00:00,0.20368034150986347,-0.13613463730270176
Gary C. Peters,-0.29547992,0.046095002,-0.37949497,0.024094176,-0.11758971,-0.033794172,0.3226853,-0.058930684,0.10337264,0.023273364,0.16630626,-0.39545944,0.20309453,-0.2915923,0.36223838,0.055341065,0.027869282,0.22534743,-0.029592382,0.42113677,-0.061376575,0.45794338,-0.13918358,0.14173907,0.13679285,-0.1053351,-0.2657544,-0.033982247,-0.047951736,-0.063854925,0.4892901,0.23327772,0.3239258,0.052723132,-0.27311936,-0.44551876,0.40482906,-0.1337361,-0.55618834,0.019458102,-0.26496562,0.21943988,0.26230672,0.19368246,0.109835,-0.14697681,0.07077675,-0.075454846,0.34179306,0.061805982,0.17992717,0.23820603,0.25290984,0.30030224,0.22296324,-0.09290474,-0.28154272,0.1432844,0.6016396,0.5968544,-0.24814853,-0.08191578,0.26381788,-0.0425825,0.0003247875342294306,0.00983964844465175,0.7970286089990227,2015-04-14 00:00:00,2021-12-31 00:00:00,0.9345171625396438,-0.13748855354062106
Thomas R. Carper,0.043105874,-0.35302156,0.113421276,0.024555668,-0.1204751,-0.25572604,0.098926686,0.4275365,0.15280741,-0.014438444,0.15729667,-0.46869022,-0.026370313,-0.024499413,0.067235194,0.2630162,0.051166046,-0.079923935,0.11539252,0.08981346,0.33718178,-0.052327577,-0.12708285,-0.022490168,-0.11991581,-0.1923309,0.045360796,0.011709017,-0.038465522,-0.19289471,-0.035863746,-0.014062165,0.22234751,-0.13111626,-0.07398223,-0.27911946,0.16735312,0.26047504,-0.23561855,-0.021878788,-0.09129905,0.21759939,0.21698269,0.014027785,-0.1305792,-0.18815729,-0.17738664,-0.4843714,0.19575655,0.39651036,-0.039833106,0.33185327,0.3049662,0.12173808,-0.3746926,0.15984412,-0.030566895,0.046894245,0.2046739,0.7074273,0.04742799,-0.02476537,0.209745,-0.18844308,0.0004155333736955607,0.011080978447667051,1.4115668704438198,2012-09-13 00:00:00,2021-12-31 00:00:00,1.0763328377600412,0.3352340326837786
Shelley Moore Capito,0.07016328,-0.08692861,-0.015298459,0.2639142,0.18041497,-0.26090527,0.17663212,0.056654844,-0.13380758,0.068840064,0.46653515,-0.24490638,-0.16707371,-0.23509046,0.07565014,0.3101363,0.31409413,-0.37909368,0.23530956,0.4132356,-0.032375056,0.25057137,-0.15600704,0.15336922,0.30737665,-0.21145788,-0.212169,0.041530855,0.2817563,-0.100113876,-0.014151001,0.44882986,0.2918077,-0.04491647,-0.13921173,-0.043925934,0.13107501,-0.10787207,-0.13243723,0.15763102,-0.38901278,-0.2645647,0.12062503,-0.15247919,-0.003488778,0.0420654,-0.09804519,-0.16830185,-0.2880169,-0.25775683,0.18804622,-0.35207787,0.22722028,0.09172897,0.43984914,-0.015922459,0.09077975,0.26519096,0.15621501,0.44833982,-0.14707817,-0.0050248583,0.16426308,-0.05463901,0.00019689100135601427,0.008794270996614851,0.4638751991947696,2015-07-21 00:00:00,2021-12-31 00:00:00,0.9159736297053567,-0.45209843051058707
Jerry Moran,-0.053735103,-0.08120807,0.14917761,0.28016314,-0.115371846,0.34816527,-0.178267,0.040600304,-0.08813467,-0.32950422,0.6051973,-0.25968257,0.12447744,-0.15185326,0.1529979,0.12695625,0.053381898,0.045921072,-0.013121571,0.40506515,0.08634091,0.23591734,0.34118348,-0.10641147,-0.1319579,-0.21143694,-0.30851758,-0.18560666,0.059066765,0.42463267,-0.07630846,0.14525335,0.39010063,-0.058430742,0.0464951,0.36369035,0.017634913,-0.49928442,-0.37929586,-0.074300796,-0.26345116,-0.065370485,-0.055416644,-0.058046054,0.2929841,-0.051679507,-0.19626628,0.081527725,0.14741649,0.6606454,-0.12327468,-0.06220058,0.21370299,0.07314444,0.23460954,0.28070906,-0.39415342,-0.014417702,0.15296537,0.5467603,0.14144781,-0.109431826,-0.11974162,-0.15008716,0.0003710706934520251,0.011767355234712727,0.41634131805317215,2018-12-06 00:00:00,2021-12-31 00:00:00,0.6475137949124058,-0.23117247685923364
Tommy Tuberville,0.018357513,0.05592348,0.039308634,0.16765113,-0.33741406,-0.15114227,-0.15732957,-0.012702089,-0.21323237,-0.19522561,0.16147597,-0.47399905,-0.17066325,-0.022286104,0.059453234,0.26240268,-0.18344875,0.15427667,0.2529194,0.14325874,0.05084285,0.31648827,0.18620168,0.13357726,0.24084856,-0.0023880757,-0.5949821,-0.42571443,0.09138282,-0.042060927,-0.10389093,-0.12763573,0.057140335,0.14112687,0.08448171,0.4651788,-0.053886063,-0.25175074,-0.24316962,-0.2898407,-0.03352662,0.09683944,-0.13805829,0.016820988,0.30240658,-0.1327704,0.016964102,-0.31976458,-0.06853007,0.6139511,-0.020149833,-0.006121919,-0.05800478,0.033497047,0.35715148,-0.17991039,0.25016508,-0.046273343,0.21701317,0.36193126,0.016257808,-0.3897624,-0.41743058,0.10071113,9.862751082644443e-05,0.01813068647152883,0.035505903897519994,2021-01-06 00:00:00,2021-12-31 00:00:00,0.25451171092249814,-0.21900580702497813
Mitch Mcconnell,-0.2511615,0.12854733,-0.030330546,0.32971543,0.055282947,0.14185654,0.14674519,0.10314643,-0.44517714,-0.41522548,0.1019848,-0.43122798,0.1335446,-0.23293288,0.0697299,-0.072151005,0.042009134,-0.10171388,-0.010149119,0.0023197017,-0.011428843,-0.1091026,0.056973465,-0.32634866,-0.30950564,0.10165022,-0.5655896,-0.23791252,0.27006152,0.212708,-0.06481618,-0.23719701,0.34720615,-0.077551305,0.05228769,0.29066733,0.05964946,-0.73243433,-0.06507856,-0.13887013,0.045378275,0.23508948,0.010095145,0.058137614,0.5249597,-0.11110203,0.1515539,-0.40977702,0.017311236,0.49359983,0.010345817,-0.13603508,0.16974355,0.046132304,0.28332555,0.13873568,0.054424524,-0.28094307,0.40538076,0.47641414,0.0010181163,-0.030169439,0.04614862,-0.338148,0.0002370188844205393,0.01938690384510907,0.3737787807311905,2017-09-07 00:00:00,2021-12-31 00:00:00,0.7505637994564607,-0.3767850187252702
Patrick J. Toomey,-0.10707454,-0.17990439,-0.4526946,0.49748084,-0.029363642,-0.17396939,-0.13893574,0.17078128,-0.12619732,-0.2718691,0.041344047,-0.27426764,0.10591375,0.098595,-0.06325051,0.11908166,0.4330554,0.3518797,-0.05013851,0.09371014,-0.09210225,0.5297282,0.34260863,0.26991272,0.13256153,-0.02897445,-0.20568548,0.10616167,-0.2042226,-0.12202989,0.004923569,0.09547009,0.3491602,-0.29164246,0.13790508,-0.08184476,0.25853577,-0.060577195,0.030128665,0.3067392,-0.01639341,0.295821,0.078703225,0.4054642,0.09522106,0.19471152,-0.23832127,-0.09488077,0.5916212,0.17557895,0.20469849,0.093507856,0.28791437,0.33111116,-0.2854826,-0.20662978,-0.016494984,0.027778046,0.38502762,0.46385282,-0.3025639,-0.06331698,0.035259504,-0.023016976,-0.00023315789915016925,0.013433804365321282,-0.596417906026133,2014-12-31 00:00:00,2021-12-31 00:00:00,0.9428153379642801,-1.539233243990413
Cynthia M. Lummis,-0.40096864,-0.115035266,0.098935395,-0.07835216,-0.13984613,-0.14768003,0.21304664,0.3403387,0.034477763,-0.07415884,-0.11934284,-0.19878049,-0.34155554,-0.40078324,0.20480911,-0.21243382,0.42831352,0.012328305,0.12745982,0.21748424,0.0039366903,0.30371433,0.43456504,-0.12980722,0.25195193,-0.15668324,0.36950096,0.16628683,-0.3334956,0.36557576,-0.1518331,0.08712255,0.110440806,-0.1880846,0.0120702125,-0.2607717,0.24457361,-0.20450988,0.40783384,-0.39024547,-0.18027209,0.16370638,-0.0712778,-0.58553904,0.20646368,-0.14223248,0.054780114,-0.24540146,-0.27705196,0.09773728,0.37652883,0.13451606,0.45690814,0.4386888,0.41198733,-0.25148496,0.12448051,-0.14291431,0.30652615,0.25506976,-0.06629994,0.35082114,-0.13968801,-0.025773322,0.00021395974173692167,0.012079424430260069,0.0256751690084306,2021-09-03 00:00:00,2021-12-31 00:00:00,0.052481433802894384,-0.026806264794463783
Roy Blunt,-0.00662891,0.005042767,-0.00545102,0.0061274953,0.0014068596,0.00087744,-0.004738426,0.0048819687,-0.009541467,0.0021006335,-0.0011046454,-0.010025682,0.013959769,-0.011623958,0.009573873,0.0013375506,0.014231455,0.001996575,-0.0070505626,0.01008264,0.0086980425,0.009047883,-0.0007104203,0.008828608,-0.0006106775,0.0047399197,0.0065045804,-0.004742805,-0.007809272,-0.015542677,0.0036450531,0.012173619,0.012419216,0.0068011098,0.0022502057,0.013445556,-0.012537515,0.006568432,-0.012278151,-0.01530429,-0.0011833012,-0.011955764,-0.0014798157,-0.010014437,-0.005658852,-0.004872149,0.008266335,-4.5781955e-05,0.0057032965,-0.008293822,0.0066482592,0.0155232735,0.008198999,-0.014729597,-0.012520138,-0.0020960327,0.015191227,-0.003318755,0.010210309,0.007954396,0.0014639851,-0.0015509613,-0.0038829036,-0.01251832,-0.007670587342858365,0.03582881343547558,-0.736376384914403,2021-09-27 00:00:00,2021-12-31 00:00:00,0.07019129379810507,-0.8065676787125081
Sheldon Whitehouse,-0.13499132,0.13567105,-0.26640162,-0.043752182,-0.22388782,-0.1414561,0.14978309,0.300636,-0.19581465,-0.029458493,0.33765864,-0.32488438,0.019079356,-0.3726864,-0.07968737,-0.12196525,-0.052859176,0.13674653,0.058945153,0.51806307,-0.2709094,0.27690664,-0.17758268,-0.10928721,0.2026426,-0.26070094,-0.21816906,-0.24677563,-0.3282339,0.09405843,0.35514155,0.3002017,0.17043346,-0.1954009,-0.14899506,-0.35314435,0.20057335,-0.15690452,-0.603201,-0.19619608,-0.10088302,0.14325036,0.21412958,0.23259994,0.008867996,0.029789343,-0.2024383,-0.14838538,0.003080109,0.1009918,0.15847243,-0.06145666,0.4124456,0.44866177,0.19456685,-0.01710552,0.02469699,0.11843893,0.41509503,0.39101776,-0.15564212,0.1337933,0.32589138,0.2207227,0.00028490901855119874,0.011161554022214406,0.8122756118894676,2014-03-13 00:00:00,2021-12-31 00:00:00,1.0553528023261394,-0.24307719043667175
"Angus S. King, Jr.",0.00846945,-0.07772697,0.18074983,0.5296887,0.18012021,-0.2495187,-0.07754502,0.3303921,-0.2661351,-0.40375003,-0.09724001,-0.53449357,0.21290909,-0.1606733,-0.15513368,0.58412224,-0.06801699,0.08683949,0.018207114,0.31786436,0.06347208,0.073259756,0.08769482,-0.14889702,0.41106513,0.26864636,-0.33179972,0.2749315,-0.33002415,0.22656131,-0.42081678,-0.19038385,0.12209937,-0.18735327,-0.2610977,0.1721636,-0.3298436,-0.5091531,-0.0019382221,-0.2105971,-0.0016526,-0.055589326,0.0013416078,-0.28072566,0.026274001,0.083751075,-0.024515782,0.16744073,0.37086174,0.25178117,-0.5631599,-0.18868677,0.7198039,0.011420497,-0.26203424,0.080407396,-0.049564295,0.106267445,0.19998291,0.27956957,-0.25223273,-0.1465606,-0.05911419,-0.15169805,1.3742748516705013e-05,0.015248610269560857,0.020545409032473996,2017-11-28 00:00:00,2021-12-31 00:00:00,0.6966202684466126,-0.6760748594141386
Ron Wyden,0.100495584,-0.1428802,0.2362488,0.19289052,0.12996545,-0.17611074,-0.075425945,0.06653057,-0.22970653,-0.08286887,0.06793999,-0.30255696,0.02140215,0.18561593,-0.012548891,0.45177302,0.0907045,-0.037563317,0.21467511,0.2414222,-0.106317975,0.14021178,0.034366027,0.100949235,-0.040994555,0.011670323,-0.36080134,0.10297997,-0.19450043,0.059950262,0.03555084,0.012849514,-0.2457424,-0.22080888,0.2512812,0.15897323,0.031248182,-0.2946708,-0.16464509,0.08727376,-0.04107176,0.010468898,0.1696259,-0.19119845,0.068755426,-0.09696945,-0.14954135,-0.13587198,0.047964107,0.18261038,-0.044604987,0.027150491,0.48972774,-0.065228574,0.09074212,-0.004090606,0.11812025,-0.08255463,0.23817912,0.47411603,-0.34490457,0.28128794,0.009288041,-0.3028329,0.0011130561385279036,0.011267341072589483,0.7067906479652188,2020-04-06 00:00:00,2021-12-31 00:00:00,0.6769101527004584,0.029880495264760443
James M. Inhofe,-0.0022351944,0.14504395,-0.02638181,0.16813055,-0.060582887,-0.10074348,0.2531502,-0.29272148,-0.19372721,-0.20598522,-0.07384025,-0.016982604,-0.06379656,-0.2243905,0.30820444,-0.25864795,-0.3581571,0.101248324,0.063073166,0.3232042,-0.02769209,0.39816594,-0.17143652,-0.06050528,0.10752703,-0.22015966,-0.09556777,0.43327817,-0.081152365,-0.18996479,-0.020333402,0.19273683,-0.0511646,-0.26006415,0.1496477,-0.43212166,0.039640363,0.0160351,-0.49040684,-0.065704644,-0.31848595,0.14182289,0.34072098,0.1364699,0.215635,0.35236424,-0.18364011,-0.1123216,0.121231034,0.39962298,-0.1111732,0.13753669,0.0034249497,0.56010586,-0.05573234,-0.21708138,0.007910904,-0.074002974,0.39605412,0.75409055,0.01988019,-0.2597188,0.050637837,0.031889148,-9.199862578348145e-05,0.00876828774853498,-0.22512063729217913,2015-04-21 00:00:00,2021-12-31 00:00:00,0.9305937654278195,-1.1557144027199986
Susan M. Collins,-0.21568818,0.30676746,-0.48311818,0.22355239,0.07273131,0.12467735,0.14428864,0.20375954,-0.0057379683,-0.36603206,0.18655664,-0.64206916,0.24893308,-0.23260564,0.11463737,0.118290305,0.13217169,-0.20904821,0.15093614,0.14112134,-0.08459038,-0.11173358,0.039309908,-0.2009651,-0.23838072,0.002526823,-0.30068305,-0.109030835,0.2380342,0.14699648,0.40679806,0.010513157,0.43964404,0.03181554,-0.18779497,-0.138916,0.29309276,-0.46914282,-0.29776073,-0.23723894,0.015977122,0.10750885,0.26598126,0.35556352,0.25839996,-0.069713704,0.08346247,-0.211095,0.06371535,0.12488868,0.36766487,0.16504423,0.34911954,0.20025563,0.36272275,-0.09424131,-0.14876619,0.12999421,0.50634074,0.78872013,-0.098158516,-0.10570175,0.17047687,-0.30198866,0.00019724084505967968,0.01179807412938105,0.5086841394089139,2014-12-10 00:00:00,2021-12-31 00:00:00,0.9535928044375781,-0.4449086650286642
Pat Roberts,-0.13833575,-0.22936141,-0.071694605,-0.029926622,0.14751905,-0.070503496,-0.22589605,0.055809405,-0.30827653,-0.21284395,0.031194914,0.13677995,0.030521126,-0.059578992,0.17207415,0.24008657,-0.08318804,-0.15287659,0.23942506,0.36492568,0.13690539,0.16034967,0.047976833,-0.025097076,0.007542219,-0.09699576,-0.25964907,-0.04760732,-0.3517407,-0.13357672,0.058431394,0.048542555,0.11571839,-0.11259556,0.030728504,-0.04270274,0.3798408,-0.22577173,-0.020131867,0.10293169,0.07399803,-0.12656146,-0.026117265,-0.073725514,0.3033145,-0.20298882,-0.15268014,-0.124084815,0.1343467,0.19896622,-0.2550225,-0.1119964,0.12643082,0.24300618,-0.27470765,-0.30332616,-0.23895961,-0.06900043,0.3523201,0.547901,-0.116315156,-0.24541104,0.26352155,0.00882786,-6.90788130110654e-05,0.012871236514625814,-0.17753254943843808,2014-12-19 00:00:00,2021-12-31 00:00:00,0.9520856604073524,-1.1296182098457905
